"Subject" "Activity" "Variable" "Average"
18 "STANDING" "TIME_DOMAIN_BODY_GYROSCOPE_JERK_MEAN_Y" -0.0445622527458084
18 "STANDING" "TIME_DOMAIN_BODY_GYROSCOPE_JERK_MEAN_Z" -0.0571652014122156
18 "STANDING" "TIME_DOMAIN_BODY_GYROSCOPE_JERK_STDDEV_X" -0.830920002934132
18 "STANDING" "TIME_DOMAIN_BODY_GYROSCOPE_JERK_STDDEV_Y" -0.874371824640719
18 "STANDING" "TIME_DOMAIN_BODY_GYROSCOPE_JERK_STDDEV_Z" -0.825666964760479
18 "STANDING" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_MEAN_X" -0.689453051047904
18 "STANDING" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_MEAN_Y" -0.637957449640719
18 "STANDING" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_MEAN_Z" -0.742231387634731
18 "STANDING" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_STDDEV_X" -0.660489537904192
18 "STANDING" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_STDDEV_Y" -0.605510423961078
18 "STANDING" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_STDDEV_Z" -0.672541676278443
18 "STANDING" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_JERK_MEAN_X" -0.728496455928144
18 "STANDING" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_JERK_MEAN_Y" -0.723907683083832
18 "STANDING" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_JERK_MEAN_Z" -0.819222532994012
18 "STANDING" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_JERK_STDDEV_X" -0.720203372035928
18 "STANDING" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_JERK_STDDEV_Y" -0.718398453652695
18 "STANDING" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_JERK_STDDEV_Z" -0.848506493113773
18 "STANDING" "FREQUENCY_DOMAIN_BODY_GYROSCOPE_MEAN_X" -0.772855463736527
18 "STANDING" "FREQUENCY_DOMAIN_BODY_GYROSCOPE_MEAN_Y" -0.801441592754491
18 "STANDING" "FREQUENCY_DOMAIN_BODY_GYROSCOPE_MEAN_Z" -0.737016020538922
18 "STANDING" "FREQUENCY_DOMAIN_BODY_GYROSCOPE_STDDEV_X" -0.799760555973054
18 "STANDING" "FREQUENCY_DOMAIN_BODY_GYROSCOPE_STDDEV_Y" -0.74032145739521
18 "STANDING" "FREQUENCY_DOMAIN_BODY_GYROSCOPE_STDDEV_Z" -0.748592744401198
19 "SITTING" "TIME_DOMAIN_BODY_ACCELEROMETER_MEAN_X" 0.269723487105556
19 "SITTING" "TIME_DOMAIN_BODY_ACCELEROMETER_MEAN_Y" -0.0182031515710306
19 "SITTING" "TIME_DOMAIN_BODY_ACCELEROMETER_MEAN_Z" -0.118277180099383
19 "SITTING" "TIME_DOMAIN_BODY_ACCELEROMETER_STDDEV_X" -0.574658922919194
19 "SITTING" "TIME_DOMAIN_BODY_ACCELEROMETER_STDDEV_Y" -0.507035084992639
19 "SITTING" "TIME_DOMAIN_BODY_ACCELEROMETER_STDDEV_Z" -0.649184726556944
19 "SITTING" "TIME_DOMAIN_GravityACCELEROMETER_MEAN_X" 0.475323016
19 "SITTING" "TIME_DOMAIN_GravityACCELEROMETER_MEAN_Y" 0.0964052626666667
19 "SITTING" "TIME_DOMAIN_GravityACCELEROMETER_MEAN_Z" 0.233011401195083
19 "SITTING" "TIME_DOMAIN_GravityACCELEROMETER_STDDEV_X" -0.958290447861111
19 "SITTING" "TIME_DOMAIN_GravityACCELEROMETER_STDDEV_Y" -0.95925383425
19 "SITTING" "TIME_DOMAIN_GravityACCELEROMETER_STDDEV_Z" -0.94180028475
19 "SITTING" "TIME_DOMAIN_BODY_ACCELEROMETER_JERK_MEAN_X" 0.0774171147766389
19 "SITTING" "TIME_DOMAIN_BODY_ACCELEROMETER_JERK_MEAN_Y" 0.0115812421960876
19 "SITTING" "TIME_DOMAIN_BODY_ACCELEROMETER_JERK_MEAN_Z" -0.00186198850195833
19 "SITTING" "TIME_DOMAIN_BODY_ACCELEROMETER_JERK_STDDEV_X" -0.571088266146083
19 "SITTING" "TIME_DOMAIN_BODY_ACCELEROMETER_JERK_STDDEV_Y" -0.571311190432222
19 "SITTING" "TIME_DOMAIN_BODY_ACCELEROMETER_JERK_STDDEV_Z" -0.705342976190833
19 "SITTING" "TIME_DOMAIN_BODY_GYROSCOPE_MEAN_X" -0.0385723953346511
19 "SITTING" "TIME_DOMAIN_BODY_GYROSCOPE_MEAN_Y" -0.0681420603177778
19 "SITTING" "TIME_DOMAIN_BODY_GYROSCOPE_MEAN_Z" 0.0883609591559167
19 "SITTING" "TIME_DOMAIN_BODY_GYROSCOPE_STDDEV_X" -0.637789914575556
19 "SITTING" "TIME_DOMAIN_BODY_GYROSCOPE_STDDEV_Y" -0.643866300560306
19 "SITTING" "TIME_DOMAIN_BODY_GYROSCOPE_STDDEV_Z" -0.645682212189167
19 "SITTING" "TIME_DOMAIN_BODY_GYROSCOPE_JERK_MEAN_X" -0.0895939425055556
19 "SITTING" "TIME_DOMAIN_BODY_GYROSCOPE_JERK_MEAN_Y" -0.0383208736670278
19 "SITTING" "TIME_DOMAIN_BODY_GYROSCOPE_JERK_MEAN_Z" -0.0569649444286945
19 "SITTING" "TIME_DOMAIN_BODY_GYROSCOPE_JERK_STDDEV_X" -0.618836206634444
19 "SITTING" "TIME_DOMAIN_BODY_GYROSCOPE_JERK_STDDEV_Y" -0.725991380623889
19 "SITTING" "TIME_DOMAIN_BODY_GYROSCOPE_JERK_STDDEV_Z" -0.686684583831583
19 "SITTING" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_MEAN_X" -0.587050355097528
19 "SITTING" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_MEAN_Y" -0.521888076609778
19 "SITTING" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_MEAN_Z" -0.647026298284028
19 "SITTING" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_STDDEV_X" -0.5708979748225
19 "SITTING" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_STDDEV_Y" -0.530901585022361
19 "SITTING" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_STDDEV_Z" -0.680291382637222
19 "SITTING" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_JERK_MEAN_X" -0.593157169174611
19 "SITTING" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_JERK_MEAN_Y" -0.596694943936944
19 "SITTING" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_JERK_MEAN_Z" -0.680924493180556
19 "SITTING" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_JERK_STDDEV_X" -0.586910128980833
19 "SITTING" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_JERK_STDDEV_Y" -0.572596722878
19 "SITTING" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_JERK_STDDEV_Z" -0.728521901498861
19 "SITTING" "FREQUENCY_DOMAIN_BODY_GYROSCOPE_MEAN_X" -0.553089575942778
19 "SITTING" "FREQUENCY_DOMAIN_BODY_GYROSCOPE_MEAN_Y" -0.641337299817778
19 "SITTING" "FREQUENCY_DOMAIN_BODY_GYROSCOPE_MEAN_Z" -0.602625307818389
19 "SITTING" "FREQUENCY_DOMAIN_BODY_GYROSCOPE_STDDEV_X" -0.666071315599889
19 "SITTING" "FREQUENCY_DOMAIN_BODY_GYROSCOPE_STDDEV_Y" -0.650105402347778
19 "SITTING" "FREQUENCY_DOMAIN_BODY_GYROSCOPE_STDDEV_Z" -0.694729075491667
20 "LAYING" "TIME_DOMAIN_BODY_ACCELEROMETER_MEAN_X" 0.268210689679487
20 "LAYING" "TIME_DOMAIN_BODY_ACCELEROMETER_MEAN_Y" -0.0154394352991026
20 "LAYING" "TIME_DOMAIN_BODY_ACCELEROMETER_MEAN_Z" -0.103432062417949
20 "LAYING" "TIME_DOMAIN_BODY_ACCELEROMETER_STDDEV_X" -0.546535422961538
20 "LAYING" "TIME_DOMAIN_BODY_ACCELEROMETER_STDDEV_Y" -0.259011300096154
20 "LAYING" "TIME_DOMAIN_BODY_ACCELEROMETER_STDDEV_Z" -0.639730168647436
20 "LAYING" "TIME_DOMAIN_GravityACCELEROMETER_MEAN_X" 0.590974958467949
20 "LAYING" "TIME_DOMAIN_GravityACCELEROMETER_MEAN_Y" 0.00243648291666667
20 "LAYING" "TIME_DOMAIN_GravityACCELEROMETER_MEAN_Z" 0.107789718651859
20 "LAYING" "TIME_DOMAIN_GravityACCELEROMETER_STDDEV_X" -0.95804564051282
20 "LAYING" "TIME_DOMAIN_GravityACCELEROMETER_STDDEV_Y" -0.951149621217949
20 "LAYING" "TIME_DOMAIN_GravityACCELEROMETER_STDDEV_Z" -0.943657000576923
20 "LAYING" "TIME_DOMAIN_BODY_ACCELEROMETER_JERK_MEAN_X" 0.0750346921474359
20 "LAYING" "TIME_DOMAIN_BODY_ACCELEROMETER_JERK_MEAN_Y" -0.00274400097455128
20 "LAYING" "TIME_DOMAIN_BODY_ACCELEROMETER_JERK_MEAN_Z" -0.00251495485183974
20 "LAYING" "TIME_DOMAIN_BODY_ACCELEROMETER_JERK_STDDEV_X" -0.586215941176923
20 "LAYING" "TIME_DOMAIN_BODY_ACCELEROMETER_JERK_STDDEV_Y" -0.426120353397436
20 "LAYING" "TIME_DOMAIN_BODY_ACCELEROMETER_JERK_STDDEV_Z" -0.738913456730769
20 "LAYING" "TIME_DOMAIN_BODY_GYROSCOPE_MEAN_X" -0.0224726834409615
20 "LAYING" "TIME_DOMAIN_BODY_GYROSCOPE_MEAN_Y" -0.0789627194310256
20 "LAYING" "TIME_DOMAIN_BODY_GYROSCOPE_MEAN_Z" 0.0900253976657692
20 "LAYING" "TIME_DOMAIN_BODY_GYROSCOPE_STDDEV_X" -0.652396391814102
20 "LAYING" "TIME_DOMAIN_BODY_GYROSCOPE_STDDEV_Y" -0.485894484605705
20 "LAYING" "TIME_DOMAIN_BODY_GYROSCOPE_STDDEV_Z" -0.460843186407692
20 "LAYING" "TIME_DOMAIN_BODY_GYROSCOPE_JERK_MEAN_X" -0.0945547052108333
20 "LAYING" "TIME_DOMAIN_BODY_GYROSCOPE_JERK_MEAN_Y" -0.0402012429820513
20 "LAYING" "TIME_DOMAIN_BODY_GYROSCOPE_JERK_MEAN_Z" -0.0525724570615385
20 "LAYING" "TIME_DOMAIN_BODY_GYROSCOPE_JERK_STDDEV_X" -0.653186069490385
20 "LAYING" "TIME_DOMAIN_BODY_GYROSCOPE_JERK_STDDEV_Y" -0.643573137512821
20 "LAYING" "TIME_DOMAIN_BODY_GYROSCOPE_JERK_STDDEV_Z" -0.536900063648718
20 "LAYING" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_MEAN_X" -0.57063792171218
20 "LAYING" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_MEAN_Y" -0.324959680379103
20 "LAYING" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_MEAN_Z" -0.67195587225
20 "LAYING" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_STDDEV_X" -0.538561223491667
20 "LAYING" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_STDDEV_Y" -0.273948137371154
20 "LAYING" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_STDDEV_Z" -0.65088931224359
20 "LAYING" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_JERK_MEAN_X" -0.624523279069231
20 "LAYING" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_JERK_MEAN_Y" -0.466996133878205
20 "LAYING" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_JERK_MEAN_Z" -0.730766642435897
20 "LAYING" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_JERK_STDDEV_X" -0.584111033739744
20 "LAYING" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_JERK_STDDEV_Y" -0.420402255935897
20 "LAYING" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_JERK_STDDEV_Z" -0.745732864166667
20 "LAYING" "FREQUENCY_DOMAIN_BODY_GYROSCOPE_MEAN_X" -0.579382474189103
20 "LAYING" "FREQUENCY_DOMAIN_BODY_GYROSCOPE_MEAN_Y" -0.526303994216667
20 "LAYING" "FREQUENCY_DOMAIN_BODY_GYROSCOPE_MEAN_Z" -0.431155163544231
20 "LAYING" "FREQUENCY_DOMAIN_BODY_GYROSCOPE_STDDEV_X" -0.676883051647436
20 "LAYING" "FREQUENCY_DOMAIN_BODY_GYROSCOPE_STDDEV_Y" -0.46709876350641
20 "LAYING" "FREQUENCY_DOMAIN_BODY_GYROSCOPE_STDDEV_Z" -0.522534472884615
20 "STANDING" "TIME_DOMAIN_BODY_ACCELEROMETER_MEAN_X" 0.268595205636364
20 "STANDING" "TIME_DOMAIN_BODY_ACCELEROMETER_MEAN_Y" -0.0192867074389394
20 "STANDING" "TIME_DOMAIN_BODY_ACCELEROMETER_MEAN_Z" -0.111651090326263
20 "STANDING" "TIME_DOMAIN_BODY_ACCELEROMETER_STDDEV_X" -0.650788909160606
20 "STANDING" "TIME_DOMAIN_BODY_ACCELEROMETER_STDDEV_Y" -0.456259753985354
20 "STANDING" "TIME_DOMAIN_BODY_ACCELEROMETER_STDDEV_Z" -0.630893001863636
20 "STANDING" "TIME_DOMAIN_GravityACCELEROMETER_MEAN_X" 0.657243899191919
20 "STANDING" "TIME_DOMAIN_GravityACCELEROMETER_MEAN_Y" -0.0686181655555556
20 "STANDING" "TIME_DOMAIN_GravityACCELEROMETER_MEAN_Z" 0.10679036740404
20 "STANDING" "TIME_DOMAIN_GravityACCELEROMETER_STDDEV_X" -0.958324946717172
20 "STANDING" "TIME_DOMAIN_GravityACCELEROMETER_STDDEV_Y" -0.953576080606061
20 "STANDING" "TIME_DOMAIN_GravityACCELEROMETER_STDDEV_Z" -0.93887359689899
20 "STANDING" "TIME_DOMAIN_BODY_ACCELEROMETER_JERK_MEAN_X" 0.0835868911373737
20 "STANDING" "TIME_DOMAIN_BODY_ACCELEROMETER_JERK_MEAN_Y" 0.00611187765247475
20 "STANDING" "TIME_DOMAIN_BODY_ACCELEROMETER_JERK_MEAN_Z" -0.00607491491689899
20 "STANDING" "TIME_DOMAIN_BODY_ACCELEROMETER_JERK_STDDEV_X" -0.659309592116667
20 "STANDING" "TIME_DOMAIN_BODY_ACCELEROMETER_JERK_STDDEV_Y" -0.606793100151515
20 "STANDING" "TIME_DOMAIN_BODY_ACCELEROMETER_JERK_STDDEV_Z" -0.75401945230303
20 "STANDING" "TIME_DOMAIN_BODY_GYROSCOPE_MEAN_X" -0.0256483096989899
20 "STANDING" "TIME_DOMAIN_BODY_GYROSCOPE_MEAN_Y" -0.0789307564061111
20 "STANDING" "TIME_DOMAIN_BODY_GYROSCOPE_MEAN_Z" 0.082163496089899
20 "STANDING" "TIME_DOMAIN_BODY_GYROSCOPE_STDDEV_X" -0.70994810379798
20 "STANDING" "TIME_DOMAIN_BODY_GYROSCOPE_STDDEV_Y" -0.642839666627273
20 "STANDING" "TIME_DOMAIN_BODY_GYROSCOPE_STDDEV_Z" -0.579620527478788
20 "STANDING" "TIME_DOMAIN_BODY_GYROSCOPE_JERK_MEAN_X" -0.0953189767722222
20 "STANDING" "TIME_DOMAIN_BODY_GYROSCOPE_JERK_MEAN_Y" -0.0424081459060606
20 "STANDING" "TIME_DOMAIN_BODY_GYROSCOPE_JERK_MEAN_Z" -0.0556613228575758
20 "STANDING" "TIME_DOMAIN_BODY_GYROSCOPE_JERK_STDDEV_X" -0.733941115257576
20 "STANDING" "TIME_DOMAIN_BODY_GYROSCOPE_JERK_STDDEV_Y" -0.716353299126263
20 "STANDING" "TIME_DOMAIN_BODY_GYROSCOPE_JERK_STDDEV_Z" -0.715358641818182
20 "STANDING" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_MEAN_X" -0.645734537631313
20 "STANDING" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_MEAN_Y" -0.506320391156566
20 "STANDING" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_MEAN_Z" -0.659532033916162
20 "STANDING" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_STDDEV_X" -0.654036248306667
20 "STANDING" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_STDDEV_Y" -0.466298670467677
20 "STANDING" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_STDDEV_Z" -0.644857545959596
20 "STANDING" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_JERK_MEAN_X" -0.674120731307722
20 "STANDING" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_JERK_MEAN_Y" -0.629326860401515
20 "STANDING" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_JERK_MEAN_Z" -0.734465775308081
20 "STANDING" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_JERK_STDDEV_X" -0.674575997207071
20 "STANDING" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_JERK_STDDEV_Y" -0.609033040979596
20 "STANDING" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_JERK_STDDEV_Z" -0.772151009146465
20 "STANDING" "FREQUENCY_DOMAIN_BODY_GYROSCOPE_MEAN_X" -0.663525228784344
20 "STANDING" "FREQUENCY_DOMAIN_BODY_GYROSCOPE_MEAN_Y" -0.642043649208939
20 "STANDING" "FREQUENCY_DOMAIN_BODY_GYROSCOPE_MEAN_Z" -0.587217933571212
20 "STANDING" "FREQUENCY_DOMAIN_BODY_GYROSCOPE_STDDEV_X" -0.726226342060606
20 "STANDING" "FREQUENCY_DOMAIN_BODY_GYROSCOPE_STDDEV_Y" -0.646762421016667
20 "STANDING" "FREQUENCY_DOMAIN_BODY_GYROSCOPE_STDDEV_Z" -0.616340393406566
21 "SITTING" "TIME_DOMAIN_BODY_ACCELEROMETER_MEAN_X" 0.277466525522059
21 "SITTING" "TIME_DOMAIN_BODY_ACCELEROMETER_MEAN_Y" -0.0176664578561765
21 "SITTING" "TIME_DOMAIN_BODY_ACCELEROMETER_MEAN_Z" -0.10877848058848
21 "SITTING" "TIME_DOMAIN_BODY_ACCELEROMETER_STDDEV_X" -0.672323867377451
21 "SITTING" "TIME_DOMAIN_BODY_ACCELEROMETER_STDDEV_Y" -0.565585190336299
21 "SITTING" "TIME_DOMAIN_BODY_ACCELEROMETER_STDDEV_Z" -0.669621813176471
21 "SITTING" "TIME_DOMAIN_GravityACCELEROMETER_MEAN_X" 0.645775957808823
21 "SITTING" "TIME_DOMAIN_GravityACCELEROMETER_MEAN_Y" -0.0750963071446078
21 "SITTING" "TIME_DOMAIN_GravityACCELEROMETER_MEAN_Z" 0.0321851774362745
21 "SITTING" "TIME_DOMAIN_GravityACCELEROMETER_STDDEV_X" -0.965586634460784
21 "SITTING" "TIME_DOMAIN_GravityACCELEROMETER_STDDEV_Y" -0.969330818455882
21 "SITTING" "TIME_DOMAIN_GravityACCELEROMETER_STDDEV_Z" -0.953093993308823
21 "SITTING" "TIME_DOMAIN_BODY_ACCELEROMETER_JERK_MEAN_X" 0.0822207874776961
21 "SITTING" "TIME_DOMAIN_BODY_ACCELEROMETER_JERK_MEAN_Y" 0.00350107553584853
21 "SITTING" "TIME_DOMAIN_BODY_ACCELEROMETER_JERK_MEAN_Z" -0.010659072671299
21 "SITTING" "TIME_DOMAIN_BODY_ACCELEROMETER_JERK_STDDEV_X" -0.699763344205784
21 "SITTING" "TIME_DOMAIN_BODY_ACCELEROMETER_JERK_STDDEV_Y" -0.66515912310562
21 "SITTING" "TIME_DOMAIN_BODY_ACCELEROMETER_JERK_STDDEV_Z" -0.78182390148299
21 "SITTING" "TIME_DOMAIN_BODY_GYROSCOPE_MEAN_X" -0.0276346639303578
21 "SITTING" "TIME_DOMAIN_BODY_GYROSCOPE_MEAN_Y" -0.0784719736838971
21 "SITTING" "TIME_DOMAIN_BODY_GYROSCOPE_MEAN_Z" 0.0861212668362745
21 "SITTING" "TIME_DOMAIN_BODY_GYROSCOPE_STDDEV_X" -0.79617228689951
21 "SITTING" "TIME_DOMAIN_BODY_GYROSCOPE_STDDEV_Y" -0.765057760637255
21 "SITTING" "TIME_DOMAIN_BODY_GYROSCOPE_STDDEV_Z" -0.701642028499559
21 "SITTING" "TIME_DOMAIN_BODY_GYROSCOPE_JERK_MEAN_X" -0.100558317889216
21 "SITTING" "TIME_DOMAIN_BODY_GYROSCOPE_JERK_MEAN_Y" -0.0408236141863333
21 "SITTING" "TIME_DOMAIN_BODY_GYROSCOPE_JERK_MEAN_Z" -0.0533861046416422
21 "SITTING" "TIME_DOMAIN_BODY_GYROSCOPE_JERK_STDDEV_X" -0.792483156720588
21 "SITTING" "TIME_DOMAIN_BODY_GYROSCOPE_JERK_STDDEV_Y" -0.815859336004902
21 "SITTING" "TIME_DOMAIN_BODY_GYROSCOPE_JERK_STDDEV_Z" -0.812017312181373
21 "SITTING" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_MEAN_X" -0.693486097144118
21 "SITTING" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_MEAN_Y" -0.59377821414902
21 "SITTING" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_MEAN_Z" -0.707713799021814
21 "SITTING" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_STDDEV_X" -0.665349663426471
21 "SITTING" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_STDDEV_Y" -0.578748586831863
21 "SITTING" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_STDDEV_Z" -0.675588192778676
21 "SITTING" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_JERK_MEAN_X" -0.71641413145049
21 "SITTING" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_JERK_MEAN_Y" -0.678615118728922
21 "SITTING" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_JERK_MEAN_Z" -0.767351986555392
21 "SITTING" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_JERK_STDDEV_X" -0.709800728388235
21 "SITTING" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_JERK_STDDEV_Y" -0.674102360655147
21 "SITTING" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_JERK_STDDEV_Z" -0.794922813673627
21 "SITTING" "FREQUENCY_DOMAIN_BODY_GYROSCOPE_MEAN_X" -0.752040828651961
21 "SITTING" "FREQUENCY_DOMAIN_BODY_GYROSCOPE_MEAN_Y" -0.759325714811275
21 "SITTING" "FREQUENCY_DOMAIN_BODY_GYROSCOPE_MEAN_Z" -0.709471420465686
21 "SITTING" "FREQUENCY_DOMAIN_BODY_GYROSCOPE_STDDEV_X" -0.811026710110294
21 "SITTING" "FREQUENCY_DOMAIN_BODY_GYROSCOPE_STDDEV_Y" -0.771388318823529
21 "SITTING" "FREQUENCY_DOMAIN_BODY_GYROSCOPE_STDDEV_Z" -0.728319304730637
22 "SITTING" "TIME_DOMAIN_BODY_ACCELEROMETER_MEAN_X" 0.279241531908081
22 "SITTING" "TIME_DOMAIN_BODY_ACCELEROMETER_MEAN_Y" -0.0168623073762273
22 "SITTING" "TIME_DOMAIN_BODY_ACCELEROMETER_MEAN_Z" -0.108558951083333
22 "SITTING" "TIME_DOMAIN_BODY_ACCELEROMETER_STDDEV_X" -0.631563159137374
22 "SITTING" "TIME_DOMAIN_BODY_ACCELEROMETER_STDDEV_Y" -0.593370593093586
22 "SITTING" "TIME_DOMAIN_BODY_ACCELEROMETER_STDDEV_Z" -0.719165341207576
22 "SITTING" "TIME_DOMAIN_GravityACCELEROMETER_MEAN_X" 0.675242930959596
22 "SITTING" "TIME_DOMAIN_GravityACCELEROMETER_MEAN_Y" 0.0235808363131313
22 "SITTING" "TIME_DOMAIN_GravityACCELEROMETER_MEAN_Z" 0.236637160405404
22 "SITTING" "TIME_DOMAIN_GravityACCELEROMETER_STDDEV_X" -0.970886422525252
22 "SITTING" "TIME_DOMAIN_GravityACCELEROMETER_STDDEV_Y" -0.964866300237374
22 "SITTING" "TIME_DOMAIN_GravityACCELEROMETER_STDDEV_Z" -0.945237536671717
22 "SITTING" "TIME_DOMAIN_BODY_ACCELEROMETER_JERK_MEAN_X" 0.0847162929146465
22 "SITTING" "TIME_DOMAIN_BODY_ACCELEROMETER_JERK_MEAN_Y" 0.0189573433473737
22 "SITTING" "TIME_DOMAIN_BODY_ACCELEROMETER_JERK_MEAN_Z" -0.00354166441267677
22 "SITTING" "TIME_DOMAIN_BODY_ACCELEROMETER_JERK_STDDEV_X" -0.66465053739798
22 "SITTING" "TIME_DOMAIN_BODY_ACCELEROMETER_JERK_STDDEV_Y" -0.649008826582323
22 "SITTING" "TIME_DOMAIN_BODY_ACCELEROMETER_JERK_STDDEV_Z" -0.811609738686869
22 "SITTING" "TIME_DOMAIN_BODY_GYROSCOPE_MEAN_X" -0.0122820553981818
22 "SITTING" "TIME_DOMAIN_BODY_GYROSCOPE_MEAN_Y" -0.0909878213994949
22 "SITTING" "TIME_DOMAIN_BODY_GYROSCOPE_MEAN_Z" 0.0846177356545454
22 "SITTING" "TIME_DOMAIN_BODY_GYROSCOPE_STDDEV_X" -0.743170551461616
22 "SITTING" "TIME_DOMAIN_BODY_GYROSCOPE_STDDEV_Y" -0.836307422323232
22 "SITTING" "TIME_DOMAIN_BODY_GYROSCOPE_STDDEV_Z" -0.720618809515152
22 "SITTING" "TIME_DOMAIN_BODY_GYROSCOPE_JERK_MEAN_X" -0.106045772136364
22 "SITTING" "TIME_DOMAIN_BODY_GYROSCOPE_JERK_MEAN_Y" -0.0372238262065657
22 "SITTING" "TIME_DOMAIN_BODY_GYROSCOPE_JERK_MEAN_Z" -0.0543623901222222
22 "SITTING" "TIME_DOMAIN_BODY_GYROSCOPE_JERK_STDDEV_X" -0.760885591313131
22 "SITTING" "TIME_DOMAIN_BODY_GYROSCOPE_JERK_STDDEV_Y" -0.898549452979798
22 "SITTING" "TIME_DOMAIN_BODY_GYROSCOPE_JERK_STDDEV_Z" -0.790942774393939
22 "SITTING" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_MEAN_X" -0.672665603776768
22 "SITTING" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_MEAN_Y" -0.606166993241414
22 "SITTING" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_MEAN_Z" -0.750810842838384
22 "SITTING" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_STDDEV_X" -0.617357217010101
22 "SITTING" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_STDDEV_Y" -0.613102962343434
22 "SITTING" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_STDDEV_Z" -0.724294244810606
22 "SITTING" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_JERK_MEAN_X" -0.680088110645454
22 "SITTING" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_JERK_MEAN_Y" -0.65888895869697
22 "SITTING" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_JERK_MEAN_Z" -0.795524533080808
22 "SITTING" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_JERK_STDDEV_X" -0.678917860634848
22 "SITTING" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_JERK_STDDEV_Y" -0.663075714679899
22 "SITTING" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_JERK_STDDEV_Z" -0.826747967929293
22 "SITTING" "FREQUENCY_DOMAIN_BODY_GYROSCOPE_MEAN_X" -0.700048715979798
22 "SITTING" "FREQUENCY_DOMAIN_BODY_GYROSCOPE_MEAN_Y" -0.844099768484848
